codigo_rota,peso_real_somado,veiculo,capacidade_max
B_PR_20240208_B-TRK-00065,27516.11129154,TRUCK,14000.0
B_SC_20240214_B-TRK-00105,25799.30877829671,TRUCK,14000.0
B_PR_20240420_B-TRK-00072,28001.766335803823,TRUCK,14000.0
B_SC_20240413_B-TRK-00105,26034.94167182241,TRUCK,14000.0
B_RS_20240207_B-CAR-00008,58658.82740108292,CARRETA,28000.0
B_RS_20240408_B-TRK-00093,26032.142265173374,TRUCK,14000.0
B_SC_20240411_B-TRK-00027,25473.571318560345,TRUCK,14000.0
B_PR_20240220_B-TRK-00032,26343.55090675461,TRUCK,14000.0
B_RS_20240203_B-TRK-00023,27084.247311246458,TRUCK,14000.0
B_PR_20240229_B-TRK-00009,26805.139230782344,TRUCK,14000.0
B_PR_20240213_B-TRK-00116,28443.25208598096,TRUCK,14000.0
B_SC_20240201_B-TRK-00050,27503.83985870573,TRUCK,14000.0
B_RS_20240417_B-TRK-00005,25979.90673253874,TRUCK,14000.0
B_SC_20240418_B-CAR-00054,56116.44641487024,CARRETA,28000.0
B_RS_20240422_B-CAR-00032,57270.9793544543,CARRETA,28000.0
B_PR_20240214_B-TRK-00019,26457.82240151487,TRUCK,14000.0
B_SC_20240226_B-TRK-00066,25342.902683606557,TRUCK,14000.0
B_SC_20240404_B-TRK-00037,27034.708517101815,TRUCK,14000.0
B_SC_20240212_B-TRK-00037,26957.86621782811,TRUCK,14000.0
B_SC_20240416_B-CAR-00017,53105.18231096573,CARRETA,28000.0
B_RS_20240406_B-TRK-00085,26229.872960420533,TRUCK,14000.0
B_SC_20240411_B-TRK-00045,28282.23540180012,TRUCK,14000.0
B_RS_20240215_B-TRK-00050,25522.942115832793,TRUCK,14000.0
B_RS_20240224_B-TRK-00018,25826.642538947315,TRUCK,14000.0
B_PR_20240221_B-TRK-00043,26955.581406485217,TRUCK,14000.0
B_SC_20240430_B-TRK-00027,26267.96226949016,TRUCK,14000.0
B_RS_20240401_B-CAR-00006,53353.776138186986,CARRETA,28000.0
B_PR_20240406_B-CAR-00002,59911.40512351357,CARRETA,28000.0
B_SC_20240416_B-TRK-00112,28333.231861244865,TRUCK,14000.0
B_SC_20240424_B-CAR-00058,53617.55507368488,CARRETA,28000.0
B_RS_20240422_B-TRK-00111,26732.329457290452,TRUCK,14000.0
B_RS_20240405_B-TRK-00136,27267.352113769044,TRUCK,14000.0
B_RS_20240223_B-TRK-00116,28536.859250943122,TRUCK,14000.0
B_PR_20240415_B-TRK-00010,28499.31992675126,TRUCK,14000.0
B_PR_20240222_B-CAR-00042,53608.17900135012,CARRETA,28000.0
B_RS_20240416_B-CAR-00033,54047.10103939772,CARRETA,28000.0
B_RS_20240408_B-CAR-00018,57365.02911762445,CARRETA,28000.0
B_RS_20240222_B-TRK-00114,27323.054864675738,TRUCK,14000.0
B_SC_20240426_B-TRK-00052,28369.977406356782,TRUCK,14000.0
B_PR_20240430_B-TRK-00131,25211.303973813225,TRUCK,14000.0
B_PR_20240224_B-CAR-00008,58553.69277081371,CARRETA,28000.0
B_PR_20240215_B-CAR-00041,57585.79656371297,CARRETA,28000.0
B_RS_20240420_B-TRK-00111,28386.685779306998,TRUCK,14000.0
B_SC_20240416_B-TRK-00051,26594.464149998308,TRUCK,14000.0
B_RS_20240423_B-CAR-00009,56125.994002438885,CARRETA,28000.0
B_RS_20240201_B-TRK-00051,28152.24511169379,TRUCK,14000.0
B_SC_20240208_B-CAR-00036,58535.11989055042,CARRETA,28000.0
B_SC_20240213_B-TRK-00126,26610.571360802613,TRUCK,14000.0
B_RS_20240202_B-TRK-00113,26312.040662882024,TRUCK,14000.0
B_PR_20240227_B-TRK-00012,28120.77631424828,TRUCK,14000.0
B_SC_20240423_B-CAR-00000,59667.28668580938,CARRETA,28000.0
B_PR_20240213_B-CAR-00018,56741.809903839465,CARRETA,28000.0
B_PR_20240430_B-TRK-00092,25282.095507485366,TRUCK,14000.0
B_SC_20240229_B-TRK-00012,28653.905123795597,TRUCK,14000.0
B_PR_20240202_B-CAR-00056,55537.23674540567,CARRETA,28000.0
B_RS_20240206_B-TRK-00133,28543.36522014037,TRUCK,14000.0
B_SC_20240213_B-TRK-00001,26498.992825345988,TRUCK,14000.0
B_PR_20240205_B-TRK-00068,27634.56767987398,TRUCK,14000.0
B_PR_20240403_B-TRK-00028,25822.01991339279,TRUCK,14000.0
B_PR_20240420_B-TRK-00029,28321.145361142215,TRUCK,14000.0
B_PR_20240203_B-TRK-00047,28612.688925356815,TRUCK,14000.0
B_PR_20240222_B-TRK-00107,28082.5380800298,TRUCK,14000.0
B_SC_20240212_B-TRK-00070,27551.780027869972,TRUCK,14000.0
B_PR_20240210_B-TRK-00015,27487.110861385863,TRUCK,14000.0
B_RS_20240416_B-TRK-00021,25978.568495621148,TRUCK,14000.0
B_PR_20240223_B-TRK-00080,25367.579006143445,TRUCK,14000.0
B_SC_20240423_B-TRK-00039,25307.66316617812,TRUCK,14000.0
B_SC_20240423_B-CAR-00003,59112.38307931828,CARRETA,28000.0
B_PR_20240224_B-TRK-00002,27059.179964195187,TRUCK,14000.0
B_RS_20240402_B-CAR-00008,58177.82740084197,CARRETA,28000.0
B_SC_20240228_B-CAR-00009,54271.492315475625,CARRETA,28000.0
B_PR_20240429_B-TRK-00060,25359.17915271365,TRUCK,14000.0
B_RS_20240427_B-CAR-00007,53807.827852728944,CARRETA,28000.0
B_SC_20240420_B-TRK-00077,27212.843641783384,TRUCK,14000.0
B_SC_20240412_B-TRK-00081,27477.42678762392,TRUCK,14000.0
B_PR_20240221_B-CAR-00051,54900.811240221126,CARRETA,28000.0
B_SC_20240427_B-CAR-00053,53818.08049657049,CARRETA,28000.0
B_PR_20240419_B-TRK-00025,28026.306350837152,TRUCK,14000.0
B_PR_20240209_B-TRK-00121,27117.999278083917,TRUCK,14000.0
B_PR_20240415_B-CAR-00048,59341.76655883373,CARRETA,28000.0
B_PR_20240406_B-TRK-00103,25622.93488892919,TRUCK,14000.0
B_RS_20240405_B-TRK-00007,27494.26910861203,TRUCK,14000.0
B_RS_20240228_B-TRK-00087,26377.161119847184,TRUCK,14000.0
B_SC_20240228_B-CAR-00017,53344.657831852644,CARRETA,28000.0
B_SC_20240423_B-TRK-00052,26694.369290786162,TRUCK,14000.0
B_SC_20240224_B-CAR-00056,58669.69182251306,CARRETA,28000.0
B_PR_20240401_B-TRK-00094,27339.55767427999,TRUCK,14000.0
B_PR_20240227_B-CAR-00013,54107.01445889168,CARRETA,28000.0
B_SC_20240217_B-CAR-00001,54837.413141369725,CARRETA,28000.0
B_RS_20240427_B-TRK-00032,26711.671681294647,TRUCK,14000.0
B_PR_20240228_B-CAR-00031,57837.122072351915,CARRETA,28000.0
B_SC_20240430_B-TRK-00046,27513.147242984556,TRUCK,14000.0
B_PR_20240213_B-TRK-00040,27013.147777053066,TRUCK,14000.0
B_SC_20240216_B-TRK-00004,27310.719618888066,TRUCK,14000.0
B_PR_20240406_B-TRK-00003,27535.749208174744,TRUCK,14000.0
B_RS_20240221_B-TRK-00091,28017.380904964855,TRUCK,14000.0
B_RS_20240430_B-CAR-00009,54020.9538154623,CARRETA,28000.0
B_PR_20240208_B-TRK-00023,25705.140675361683,TRUCK,14000.0
B_SC_20240207_B-TRK-00115,28402.796128158505,TRUCK,14000.0
B_SC_20240410_B-TRK-00124,25991.73318524781,TRUCK,14000.0
B_SC_20240406_B-TRK-00094,25726.998995916518,TRUCK,14000.0
B_PR_20240413_B-TRK-00127,27573.97808662741,TRUCK,14000.0
B_PR_20240208_B-TRK-00131,25715.04574664131,TRUCK,14000.0
B_PR_20240418_B-TRK-00112,26251.689608173085,TRUCK,14000.0
B_PR_20240404_B-CAR-00047,59315.392365848274,CARRETA,28000.0
B_RS_20240409_B-TRK-00100,25663.65667412515,TRUCK,14000.0
B_SC_20240229_B-CAR-00023,57578.01438111699,CARRETA,28000.0
B_RS_20240223_B-TRK-00011,26893.676878787883,TRUCK,14000.0
B_PR_20240410_B-CAR-00044,56277.472485135644,CARRETA,28000.0
B_RS_20240430_B-CAR-00003,58647.471252177806,CARRETA,28000.0
B_SC_20240430_B-TRK-00036,26017.530312430332,TRUCK,14000.0
B_PR_20240229_B-CAR-00052,57667.38443113619,CARRETA,28000.0
B_SC_20240412_B-TRK-00052,27811.039893890083,TRUCK,14000.0
B_PR_20240202_B-TRK-00074,27790.297706655423,TRUCK,14000.0
B_PR_20240214_B-TRK-00063,28513.72467525342,TRUCK,14000.0
B_PR_20240228_B-TRK-00110,27919.65049424905,TRUCK,14000.0
B_PR_20240221_B-TRK-00078,25751.786305777812,TRUCK,14000.0
B_PR_20240206_B-TRK-00038,25301.29968682844,TRUCK,14000.0
B_PR_20240207_B-TRK-00117,26668.173218872606,TRUCK,14000.0
B_RS_20240425_B-TRK-00022,28694.52527617294,TRUCK,14000.0
B_RS_20240430_B-TRK-00041,27677.988191838496,TRUCK,14000.0
B_PR_20240215_B-TRK-00089,27907.616549505216,TRUCK,14000.0
B_SC_20240401_B-TRK-00003,27912.030350475543,TRUCK,14000.0
B_SC_20240207_B-TRK-00093,25752.877600889384,TRUCK,14000.0
B_PR_20240405_B-TRK-00018,26964.47558313853,TRUCK,14000.0
B_RS_20240401_B-TRK-00046,27257.555720922213,TRUCK,14000.0
B_PR_20240208_B-TRK-00132,28661.45226156052,TRUCK,14000.0
B_SC_20240412_B-CAR-00040,55695.710203192,CARRETA,28000.0
B_PR_20240419_B-CAR-00050,59941.08462010263,CARRETA,28000.0
B_PR_20240411_B-CAR-00044,55394.47770448707,CARRETA,28000.0
B_RS_20240216_B-CAR-00009,59629.22575841448,CARRETA,28000.0
B_SC_20240219_B-CAR-00013,55683.36371342173,CARRETA,28000.0
B_PR_20240430_B-TRK-00064,28020.05512147173,TRUCK,14000.0
B_SC_20240220_B-TRK-00063,25778.608723730882,TRUCK,14000.0
B_PR_20240410_B-TRK-00018,27984.958019549456,TRUCK,14000.0
B_RS_20240210_B-TRK-00054,27643.796566219302,TRUCK,14000.0
B_PR_20240208_B-TRK-00116,28470.027335855433,TRUCK,14000.0
B_RS_20240403_B-TRK-00055,27818.273762051078,TRUCK,14000.0
B_RS_20240226_B-TRK-00104,27574.716745796795,TRUCK,14000.0
B_SC_20240209_B-TRK-00072,25489.537541953025,TRUCK,14000.0
B_RS_20240413_B-TRK-00136,27830.422198731332,TRUCK,14000.0
B_RS_20240224_B-TRK-00030,26510.379068298855,TRUCK,14000.0
B_RS_20240430_B-TRK-00069,27425.56579370603,TRUCK,14000.0
B_PR_20240410_B-TRK-00048,27648.021925317425,TRUCK,14000.0
B_RS_20240401_B-TRK-00120,27915.5442664021,TRUCK,14000.0
B_PR_20240417_B-CAR-00042,53995.01931161186,CARRETA,28000.0
B_SC_20240422_B-CAR-00023,57385.47760508082,CARRETA,28000.0
B_PR_20240416_B-CAR-00027,59238.020705824834,CARRETA,28000.0
B_PR_20240223_B-TRK-00112,25444.73495392622,TRUCK,14000.0
B_SC_20240417_B-TRK-00064,26214.430983877293,TRUCK,14000.0
B_RS_20240212_B-TRK-00098,25705.111217793157,TRUCK,14000.0
B_RS_20240413_B-CAR-00020,54085.67479333223,CARRETA,28000.0
B_RS_20240418_B-CAR-00038,56143.3360127309,CARRETA,28000.0
B_PR_20240226_B-TRK-00028,28442.273639260333,TRUCK,14000.0
B_RS_20240228_B-TRK-00010,28498.667542781197,TRUCK,14000.0
B_RS_20240416_B-TRK-00071,25743.5179854277,TRUCK,14000.0
B_RS_20240214_B-CAR-00015,59502.59337868035,CARRETA,28000.0
B_RS_20240209_B-TRK-00017,27672.764517802876,TRUCK,14000.0
B_RS_20240406_B-TRK-00122,26493.652194904313,TRUCK,14000.0
B_RS_20240203_B-TRK-00035,26045.127589443855,TRUCK,14000.0
B_RS_20240221_B-TRK-00132,28017.810891799912,TRUCK,14000.0
B_RS_20240228_B-TRK-00055,25536.07427120699,TRUCK,14000.0
B_SC_20240430_B-TRK-00022,25655.27053000643,TRUCK,14000.0
B_RS_20240201_B-CAR-00005,59875.85475063952,CARRETA,28000.0
B_PR_20240217_B-TRK-00077,27758.840501988896,TRUCK,14000.0
B_RS_20240220_B-TRK-00135,28484.437179371642,TRUCK,14000.0
B_SC_20240410_B-CAR-00015,59987.98696709111,CARRETA,28000.0
B_SC_20240222_B-TRK-00070,26963.144900366897,TRUCK,14000.0
B_SC_20240408_B-TRK-00078,28644.18987897241,TRUCK,14000.0
B_PR_20240430_B-TRK-00107,27239.3548954631,TRUCK,14000.0
B_RS_20240208_B-TRK-00135,25249.50030663084,TRUCK,14000.0
B_PR_20240401_B-TRK-00071,27561.016561235476,TRUCK,14000.0
B_RS_20240215_B-CAR-00004,59004.6808027615,CARRETA,28000.0
B_PR_20240415_B-CAR-00059,59056.77076835522,CARRETA,28000.0
B_PR_20240221_B-TRK-00004,26221.053402899895,TRUCK,14000.0
B_RS_20240415_B-TRK-00091,25339.148382529438,TRUCK,14000.0
B_PR_20240216_B-TRK-00131,25370.68038744159,TRUCK,14000.0
B_RS_20240210_B-CAR-00057,54398.61944676732,CARRETA,28000.0
B_RS_20240403_B-TRK-00039,28594.23603833425,TRUCK,14000.0
B_SC_20240210_B-CAR-00049,55833.96894605091,CARRETA,28000.0
B_PR_20240205_B-CAR-00025,59981.40876864048,CARRETA,28000.0
B_RS_20240403_B-TRK-00139,26963.790779519783,TRUCK,14000.0
B_RS_20240413_B-CAR-00045,55183.31629215979,CARRETA,28000.0
B_PR_20240422_B-CAR-00039,58626.64024707324,CARRETA,28000.0
B_PR_20240209_B-TRK-00003,25383.17435804276,TRUCK,14000.0
B_PR_20240418_B-TRK-00129,25479.36912264023,TRUCK,14000.0
B_PR_20240213_B-CAR-00036,58577.97485800421,CARRETA,28000.0
B_PR_20240423_B-TRK-00095,26282.657997281738,TRUCK,14000.0
B_PR_20240417_B-CAR-00044,59673.04761297047,CARRETA,28000.0
B_RS_20240409_B-TRK-00128,25327.21602811218,TRUCK,14000.0
B_PR_20240210_B-TRK-00094,28734.730458094367,TRUCK,14000.0
B_SC_20240224_B-TRK-00110,26377.445717225575,TRUCK,14000.0
B_RS_20240420_B-TRK-00025,27400.091758641414,TRUCK,14000.0
B_RS_20240224_B-CAR-00016,57689.85540923986,CARRETA,28000.0
B_SC_20240224_B-TRK-00043,27026.75627307291,TRUCK,14000.0
B_PR_20240403_B-TRK-00074,26730.483413616283,TRUCK,14000.0
B_SC_20240219_B-TRK-00057,25613.12216377287,TRUCK,14000.0
B_PR_20240216_B-TRK-00086,28572.773859835415,TRUCK,14000.0
B_SC_20240209_B-TRK-00012,27575.558896567356,TRUCK,14000.0
B_PR_20240422_B-CAR-00020,57232.616945041824,CARRETA,28000.0
B_PR_20240430_B-CAR-00006,57828.953341947265,CARRETA,28000.0
B_PR_20240410_B-TRK-00069,27904.136988095186,TRUCK,14000.0
B_PR_20240206_B-CAR-00054,56740.971459082444,CARRETA,28000.0
B_RS_20240417_B-TRK-00112,28056.689535168854,TRUCK,14000.0
B_SC_20240420_B-TRK-00082,28713.493679252813,TRUCK,14000.0
B_PR_20240217_B-TRK-00028,26218.47497230814,TRUCK,14000.0
B_SC_20240229_B-CAR-00046,59733.158975813465,CARRETA,28000.0
B_PR_20240403_B-TRK-00012,25439.113085067573,TRUCK,14000.0
B_SC_20240420_B-TRK-00089,26956.72298039825,TRUCK,14000.0
B_SC_20240203_B-TRK-00007,27728.81957061863,TRUCK,14000.0
B_RS_20240410_B-TRK-00100,28333.92554010839,TRUCK,14000.0
B_PR_20240212_B-TRK-00015,28755.15349447264,TRUCK,14000.0
B_SC_20240420_B-TRK-00001,28483.087717449256,TRUCK,14000.0
B_SC_20240221_B-TRK-00114,28100.314170424444,TRUCK,14000.0
B_RS_20240404_B-CAR-00007,56080.97583488169,CARRETA,28000.0
B_SC_20240221_B-TRK-00076,27778.65717866344,TRUCK,14000.0
B_RS_20240226_B-TRK-00090,27793.326716612995,TRUCK,14000.0
B_RS_20240220_B-TRK-00117,28218.299409810654,TRUCK,14000.0
B_PR_20240206_B-CAR-00031,59220.46870957807,CARRETA,28000.0
B_RS_20240219_B-TRK-00043,27756.8764732863,TRUCK,14000.0
B_PR_20240405_B-TRK-00000,25699.288052951728,TRUCK,14000.0
B_PR_20240205_B-CAR-00024,59057.20271750712,CARRETA,28000.0
B_PR_20240410_B-CAR-00035,52592.26816927704,CARRETA,28000.0
B_RS_20240212_B-CAR-00042,52544.4763383067,CARRETA,28000.0
B_PR_20240215_B-CAR-00012,56507.28050959789,CARRETA,28000.0
B_RS_20240217_B-TRK-00081,28454.453116947396,TRUCK,14000.0
B_SC_20240214_B-CAR-00040,59702.998273801684,CARRETA,28000.0
B_PR_20240219_B-CAR-00008,57937.40620610567,CARRETA,28000.0
B_PR_20240415_B-CAR-00024,57012.01465531341,CARRETA,28000.0
B_RS_20240210_B-TRK-00033,27988.367464683888,TRUCK,14000.0
B_PR_20240222_B-TRK-00047,26203.137747441,TRUCK,14000.0
B_RS_20240405_B-CAR-00055,58531.145642092575,CARRETA,28000.0
B_RS_20240224_B-CAR-00047,59955.853097741965,CARRETA,28000.0
B_SC_20240408_B-TRK-00032,26894.456706320365,TRUCK,14000.0
B_PR_20240207_B-TRK-00082,28115.09190992232,TRUCK,14000.0
B_RS_20240209_B-CAR-00055,53186.634235225654,CARRETA,28000.0
B_RS_20240213_B-TRK-00070,25348.779345850267,TRUCK,14000.0
B_SC_20240404_B-CAR-00027,57372.80453648486,CARRETA,28000.0
B_PR_20240205_B-CAR-00038,58606.64516479974,CARRETA,28000.0
B_PR_20240229_B-TRK-00028,25572.849948056795,TRUCK,14000.0
B_RS_20240415_B-TRK-00138,26156.284507749846,TRUCK,14000.0
B_PR_20240201_B-TRK-00130,28486.19273806843,TRUCK,14000.0
B_RS_20240401_B-TRK-00053,25495.80339357038,TRUCK,14000.0
B_SC_20240207_B-TRK-00112,27694.241013640596,TRUCK,14000.0
B_PR_20240411_B-TRK-00031,25581.87727636458,TRUCK,14000.0
B_RS_20240409_B-TRK-00134,27791.029034761134,TRUCK,14000.0
B_PR_20240419_B-TRK-00056,27204.631995646163,TRUCK,14000.0
B_PR_20240405_B-TRK-00070,28625.66742869738,TRUCK,14000.0
B_SC_20240222_B-CAR-00032,56833.93476477075,CARRETA,28000.0
B_PR_20240205_B-TRK-00102,26982.839144060574,TRUCK,14000.0
B_SC_20240226_B-TRK-00015,25797.895240210462,TRUCK,14000.0
B_SC_20240422_B-TRK-00086,25559.02070767624,TRUCK,14000.0
B_SC_20240212_B-CAR-00058,54565.46959726108,CARRETA,28000.0
B_SC_20240227_B-TRK-00137,26174.46033056569,TRUCK,14000.0
B_PR_20240417_B-CAR-00022,56419.880117157765,CARRETA,28000.0
B_RS_20240227_B-TRK-00094,26295.99573139722,TRUCK,14000.0
B_RS_20240425_B-CAR-00006,55585.95635913646,CARRETA,28000.0
B_PR_20240402_B-CAR-00027,57176.235793554864,CARRETA,28000.0
B_PR_20240224_B-TRK-00008,28266.132548862694,TRUCK,14000.0
B_PR_20240220_B-TRK-00133,27957.789235013246,TRUCK,14000.0
B_SC_20240213_B-TRK-00002,28717.72011602606,TRUCK,14000.0
B_SC_20240202_B-TRK-00049,25959.133063554546,TRUCK,14000.0
B_RS_20240219_B-TRK-00049,27648.45284805547,TRUCK,14000.0
B_PR_20240224_B-TRK-00099,28284.055287605777,TRUCK,14000.0
B_RS_20240419_B-TRK-00005,28427.89279951353,TRUCK,14000.0
B_RS_20240215_B-TRK-00003,26061.08791713335,TRUCK,14000.0
B_PR_20240209_B-TRK-00070,26607.98573809951,TRUCK,14000.0
B_PR_20240221_B-TRK-00117,28277.80946720416,TRUCK,14000.0
B_RS_20240208_B-TRK-00077,28771.3810177294,TRUCK,14000.0
B_PR_20240404_B-CAR-00010,57914.577747360294,CARRETA,28000.0
B_RS_20240401_B-TRK-00029,25265.995550741805,TRUCK,14000.0
B_PR_20240420_B-CAR-00033,53642.18359801022,CARRETA,28000.0
B_RS_20240404_B-CAR-00038,57915.4591952741,CARRETA,28000.0
B_RS_20240215_B-CAR-00003,59727.62233206878,CARRETA,28000.0
B_RS_20240226_B-TRK-00042,26268.707352314,TRUCK,14000.0
B_SC_20240224_B-TRK-00137,28613.201882214857,TRUCK,14000.0
B_PR_20240408_B-TRK-00035,25416.45601956208,TRUCK,14000.0
B_PR_20240402_B-TRK-00114,27933.045529595427,TRUCK,14000.0
B_PR_20240408_B-TRK-00117,25514.55426466246,TRUCK,14000.0
B_SC_20240405_B-TRK-00116,25702.877683630377,TRUCK,14000.0
B_SC_20240207_B-CAR-00050,59717.07114968317,CARRETA,28000.0
B_RS_20240202_B-TRK-00121,27928.743922310452,TRUCK,14000.0
B_PR_20240412_B-CAR-00012,55840.33814004825,CARRETA,28000.0
B_SC_20240416_B-CAR-00024,54761.64728535114,CARRETA,28000.0
B_PR_20240219_B-TRK-00073,26690.46916616045,TRUCK,14000.0
B_SC_20240411_B-TRK-00091,27773.102843449342,TRUCK,14000.0
B_PR_20240422_B-CAR-00033,55331.50648270043,CARRETA,28000.0
B_SC_20240213_B-CAR-00032,58627.512880212795,CARRETA,28000.0
B_SC_20240224_B-CAR-00025,58538.116096157646,CARRETA,28000.0
B_PR_20240406_B-CAR-00032,54169.68353166773,CARRETA,28000.0
B_PR_20240415_B-TRK-00098,27923.529362571004,TRUCK,14000.0
B_PR_20240422_B-TRK-00072,26137.196413306247,TRUCK,14000.0
B_PR_20240423_B-TRK-00018,25647.853649596957,TRUCK,14000.0
B_SC_20240220_B-TRK-00113,25482.76442941616,TRUCK,14000.0
B_PR_20240418_B-TRK-00108,25706.101054048766,TRUCK,14000.0
B_SC_20240212_B-CAR-00032,59207.68637152984,CARRETA,28000.0
B_PR_20240215_B-TRK-00123,25587.938609536603,TRUCK,14000.0
B_RS_20240222_B-CAR-00023,56651.72014553216,CARRETA,28000.0
B_RS_20240217_B-TRK-00088,27016.928002105735,TRUCK,14000.0
B_PR_20240430_B-TRK-00091,27341.68613979604,TRUCK,14000.0
B_PR_20240427_B-TRK-00118,26021.641801184272,TRUCK,14000.0
B_RS_20240219_B-CAR-00021,56587.86850364245,CARRETA,28000.0
B_PR_20240409_B-CAR-00036,56999.61442641418,CARRETA,28000.0
B_PR_20240425_B-TRK-00087,27059.97171727066,TRUCK,14000.0
B_SC_20240401_B-TRK-00136,26794.839124339636,TRUCK,14000.0
B_PR_20240224_B-CAR-00035,53067.31130602097,CARRETA,28000.0
B_PR_20240224_B-CAR-00022,58180.931901697106,CARRETA,28000.0
B_PR_20240416_B-CAR-00037,54752.99065757543,CARRETA,28000.0
B_SC_20240402_B-TRK-00013,27417.176041009185,TRUCK,14000.0
B_RS_20240212_B-CAR-00012,53037.50471049857,CARRETA,28000.0
B_RS_20240426_B-CAR-00050,54156.925266512604,CARRETA,28000.0
B_PR_20240425_B-CAR-00002,56820.745647510936,CARRETA,28000.0
B_PR_20240222_B-TRK-00034,28459.82344502352,TRUCK,14000.0
B_PR_20240402_B-TRK-00065,27392.110228242404,TRUCK,14000.0
B_SC_20240212_B-CAR-00047,58049.80028479676,CARRETA,28000.0
B_RS_20240411_B-TRK-00043,27925.030166255212,TRUCK,14000.0
B_PR_20240430_B-CAR-00030,56809.14303414638,CARRETA,28000.0
B_PR_20240223_B-TRK-00002,26912.0326970614,TRUCK,14000.0
B_PR_20240412_B-TRK-00046,26840.9258632168,TRUCK,14000.0
B_RS_20240202_B-TRK-00129,27672.108493287415,TRUCK,14000.0
B_SC_20240203_B-TRK-00088,27899.121426471265,TRUCK,14000.0
B_PR_20240430_B-CAR-00058,57965.91532623844,CARRETA,28000.0
B_RS_20240411_B-CAR-00051,55630.21124003963,CARRETA,28000.0
B_RS_20240419_B-CAR-00048,56882.46232517612,CARRETA,28000.0
B_RS_20240207_B-TRK-00059,26968.22262853485,TRUCK,14000.0
B_RS_20240209_B-CAR-00010,57453.39347671281,CARRETA,28000.0
B_PR_20240227_B-CAR-00008,52528.0517127476,CARRETA,28000.0
B_SC_20240202_B-TRK-00103,27451.487039037595,TRUCK,14000.0
B_RS_20240213_B-CAR-00015,57395.10594281368,CARRETA,28000.0
B_RS_20240220_B-TRK-00053,28385.484536124743,TRUCK,14000.0
B_PR_20240216_B-CAR-00047,57014.37120079984,CARRETA,28000.0
B_PR_20240419_B-TRK-00091,28298.390620535458,TRUCK,14000.0
B_PR_20240416_B-TRK-00136,27755.170550566232,TRUCK,14000.0
B_PR_20240216_B-TRK-00052,28076.170596027332,TRUCK,14000.0
B_PR_20240216_B-CAR-00036,58540.91285179514,CARRETA,28000.0
B_SC_20240227_B-TRK-00011,25987.27909716717,TRUCK,14000.0
B_RS_20240215_B-TRK-00033,27197.4502937631,TRUCK,14000.0
B_SC_20240228_B-CAR-00042,57081.859309457264,CARRETA,28000.0
B_PR_20240424_B-CAR-00059,53285.19045366801,CARRETA,28000.0
B_RS_20240410_B-CAR-00051,53132.82671421824,CARRETA,28000.0
B_PR_20240208_B-CAR-00034,53044.806374326945,CARRETA,28000.0
B_RS_20240217_B-TRK-00053,28024.078671624127,TRUCK,14000.0
B_RS_20240412_B-TRK-00109,27336.960604883127,TRUCK,14000.0
B_RS_20240409_B-TRK-00107,26934.77078431577,TRUCK,14000.0
B_RS_20240418_B-CAR-00007,53789.81249167228,CARRETA,28000.0
B_PR_20240221_B-TRK-00075,27588.630184080946,TRUCK,14000.0
B_PR_20240402_B-TRK-00024,26986.214396027397,TRUCK,14000.0
B_SC_20240213_B-TRK-00050,26004.617592248975,TRUCK,14000.0
B_SC_20240411_B-TRK-00082,25624.93930754289,TRUCK,14000.0
B_PR_20240215_B-TRK-00131,26641.11438876297,TRUCK,14000.0
B_RS_20240216_B-TRK-00016,26050.38532311763,TRUCK,14000.0
B_SC_20240411_B-CAR-00035,53326.085356742005,CARRETA,28000.0
B_PR_20240412_B-TRK-00118,25387.739806530815,TRUCK,14000.0
B_PR_20240222_B-TRK-00008,26322.879800690807,TRUCK,14000.0
B_RS_20240416_B-TRK-00056,26992.578042893794,TRUCK,14000.0
B_RS_20240413_B-TRK-00109,28301.637463846422,TRUCK,14000.0
B_PR_20240202_B-CAR-00058,54918.49555987468,CARRETA,28000.0
B_PR_20240206_B-TRK-00062,27452.00633013446,TRUCK,14000.0
B_RS_20240412_B-TRK-00060,26985.548078070493,TRUCK,14000.0
B_SC_20240202_B-TRK-00052,27589.990291672137,TRUCK,14000.0
B_SC_20240405_B-TRK-00030,27203.54933855508,TRUCK,14000.0
B_SC_20240212_B-CAR-00021,53199.49769702898,CARRETA,28000.0
B_PR_20240217_B-TRK-00033,27306.16468665042,TRUCK,14000.0
B_SC_20240205_B-TRK-00038,25566.321558394367,TRUCK,14000.0
B_SC_20240409_B-CAR-00017,56776.36349573702,CARRETA,28000.0
B_PR_20240403_B-TRK-00110,26989.277637491286,TRUCK,14000.0
B_SC_20240412_B-TRK-00025,28077.11567361859,TRUCK,14000.0
B_RS_20240409_B-TRK-00038,26206.315194016563,TRUCK,14000.0
B_SC_20240418_B-TRK-00052,27111.012337040807,TRUCK,14000.0
B_SC_20240408_B-CAR-00030,57217.92736077416,CARRETA,28000.0
B_PR_20240226_B-TRK-00009,25648.79850696506,TRUCK,14000.0
B_SC_20240227_B-TRK-00133,25850.09133239135,TRUCK,14000.0
B_RS_20240212_B-TRK-00009,27938.52736383235,TRUCK,14000.0
B_RS_20240220_B-CAR-00041,58809.46614971766,CARRETA,28000.0
B_PR_20240205_B-TRK-00070,25710.80514435618,TRUCK,14000.0
B_PR_20240220_B-TRK-00000,28399.5492821278,TRUCK,14000.0
B_RS_20240429_B-TRK-00121,27546.429444668618,TRUCK,14000.0
